molecular_weight,alogp,topological_polar_surface_area,hydrogen_bond_donors,hydrogen_bond_acceptors,MolWt_rdkit,LogP_rdkit,TPSA_rdkit,HDonors_rdkit,HAcceptors_rdkit,RotBonds_rdkit
297.35,2.7,80.39,2,3,297.354,2.702700000000001,80.39000000000001,2.0,3.0,7.0
666.85,1.41,197.37,8,11,666.8490000000003,1.4060999999999992,197.36999999999998,8.0,11.0,4.0
327.41,2.98,47.48,0,6,327.40900000000005,2.975500000000001,47.480000000000004,0.0,6.0,3.0
427.93,4.81,82.95,3,4,427.93200000000013,4.808400000000003,82.95,3.0,4.0,5.0
436.56,1.82,82.7,3,5,436.55600000000015,1.8227000000000015,82.7,3.0,5.0,9.0
955.1,1.89,283.73,7,18,955.1010000000003,1.8913000000000069,283.72999999999996,7.0,18.0,12.0
604.78,4.17,123.91,3,9,604.7810000000003,4.1715000000000035,123.91000000000003,3.0,9.0,6.0
527.66,5.41,86.69,1,7,527.6580000000002,5.408400000000006,86.69000000000001,1.0,7.0,10.0
397.43,2.51,98.0,2,6,397.42700000000013,2.5109200000000005,98.00000000000001,2.0,6.0,7.0
326.35,-0.4,108.61,4,7,326.345,-0.3976000000000004,108.61000000000001,4.0,7.0,6.0
1820.13,-0.93,664.51,24,34,1820.126000000002,-0.926600000000015,664.5100000000002,24.0,34.0,63.0
192.21,1.55,35.53,0,3,192.214,1.5532,35.53,0.0,3.0,2.0
481.53,2.62,138.66,2,8,481.5250000000003,2.61892,138.66,2.0,8.0,5.0
425.53,2.15,79.7,1,6,425.53300000000024,2.152,79.7,1.0,5.0,9.0
453.62,5.86,48.0,0,5,453.6230000000004,5.855000000000007,48.00000000000001,0.0,5.0,4.0
450.54,-0.45,115.22,2,8,450.5380000000002,-0.44760000000000066,115.22,2.0,8.0,2.0
471.6,2.79,125.55,4,9,471.6020000000002,2.7909999999999995,125.55000000000001,4.0,8.0,5.0
478.63,4.33,95.5,3,4,478.6330000000002,4.325400000000003,95.5,3.0,4.0,1.0
271.36,3.42,30.49,1,3,271.35999999999996,3.424800000000002,30.49,1.0,3.0,7.0
484.08,4.78,79.37,1,5,484.07700000000017,4.776900000000005,79.37000000000002,1.0,5.0,15.0
353.42,3.59,87.39,1,5,353.418,3.590180000000002,87.39,1.0,5.0,6.0
285.61,2.15,40.46,2,2,285.609,2.1467,40.46,2.0,2.0,2.0
420.55,4.68,89.9,1,5,420.5460000000002,4.682700000000004,89.9,1.0,5.0,8.0
262.48,6.06,0.0,0,0,262.481,6.055300000000006,0.0,0.0,0.0,0.0
254.24,1.46,104.06,3,5,254.238,1.4623199999999998,104.06000000000002,3.0,5.0,5.0
315.33,1.04,68.23,1,6,315.32500000000005,1.0428999999999997,68.23,1.0,6.0,0.0
678.91,3.79,142.63,1,8,678.9120000000003,3.7938000000000054,142.63,1.0,8.0,8.0
248.32,2.5,43.37,0,3,248.32199999999995,2.499500000000001,43.370000000000005,0.0,3.0,0.0
318.46,3.26,57.53,2,3,318.45700000000005,3.262100000000002,57.53,2.0,3.0,1.0
374.4,2.7,100.19,3,4,374.40000000000015,2.704200000000001,100.19000000000001,3.0,4.0,4.0
523.59,5.04,82.14,0,7,523.5850000000003,5.043220000000005,82.14,0.0,7.0,5.0
305.34,2.74,67.34,1,4,305.337,2.743000000000001,67.34,1.0,4.0,2.0
711.73,-1.68,283.07,9,11,711.7330000000002,-1.6821999999999921,283.07,9.0,10.0,13.0
921.28,10.12,146.8,5,9,921.2799999999997,10.122499999999997,146.8,5.0,9.0,22.0
638.53,-1.5,275.5,9,17,638.5310000000004,-1.5048000000000006,275.49999999999994,9.0,17.0,7.0
1081.35,5.14,248.54,9,13,1081.3459999999993,5.141000000000005,248.53999999999996,9.0,13.0,10.0
328.37,3.27,80.56,2,4,328.36800000000005,3.265900000000001,80.56,2.0,3.0,4.0
1335.5,-3.94,460.02,16,28,1335.495000000001,-3.9444999999999997,460.0200000000001,16.0,28.0,21.0
282.34,0.73,86.99,3,5,282.33599999999996,0.7262,86.99000000000001,3.0,5.0,0.0
1089.28,-1.01,353.9,13,22,1089.2760000000005,-1.0076999999999885,353.90000000000003,13.0,22.0,11.0
663.89,3.87,154.78,5,9,663.8930000000005,3.8707000000000042,154.78,5.0,9.0,11.0
135.13,0.21,65.67,2,3,135.126,0.20695000000000008,65.67,2.0,3.0,0.0
390.34,-2.3,172.21,5,10,390.34100000000007,-2.3044999999999973,172.21,5.0,10.0,4.0
442.68,5.88,52.99,2,3,442.6840000000002,5.880900000000008,52.989999999999995,2.0,3.0,5.0
401.55,2.49,61.88,1,4,401.5510000000002,2.4937000000000005,61.88,1.0,4.0,4.0
407.26,4.38,53.99,0,5,407.26000000000005,4.379600000000004,53.99000000000001,0.0,5.0,7.0
500.72,6.37,72.83,1,5,500.7200000000004,6.370000000000007,72.83000000000001,1.0,5.0,4.0
554.51,5.37,166.89,5,10,554.5070000000003,5.370100000000006,166.89,5.0,10.0,4.0
750.93,8.97,127.07,4,9,750.9290000000001,8.967900000000004,127.07000000000002,4.0,9.0,12.0
214.13,1.22,115.74,1,6,214.13299999999998,1.2171999999999998,115.74000000000001,1.0,6.0,3.0
421.53,3.92,81.07,2,7,421.52600000000024,3.923000000000002,81.07,2.0,6.0,4.0
558.58,1.42,142.65,1,11,558.5800000000004,1.4184999999999999,142.65,1.0,11.0,1.0
779.28,15.22,78.9,0,6,779.2849999999996,15.215999999999966,78.9,0.0,6.0,42.0
354.36,2.99,82.06,1,5,354.3580000000002,2.9896000000000003,82.06,1.0,5.0,6.0
321.34,2.54,84.22,2,5,321.33600000000007,2.540400000000001,84.22,2.0,4.0,4.0
379.46,4.65,37.38,0,2,379.45900000000006,4.645600000000004,37.38,0.0,2.0,2.0
451.61,4.39,83.81,2,5,451.6110000000003,4.394100000000004,83.81,2.0,5.0,5.0
835.39,17.06,78.9,0,6,835.3929999999993,17.06459999999997,78.9,0.0,6.0,48.0
